FilerEIN,TaxYear,BusinessNameLine1Txt,Title,AverageHoursPerWeekRt,AverageHoursPerWeekRltdOrgRt,IndividualTrusteeOrDirector,Officer,ReportableCompFromOrg,ReportableCompFromRltdOrg,OtherCompensation,KeyEmployee,HighestCompensatedEmployee,Name,FormerOfcrDirectorTrusteeInd,InstitutionalTrustee
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,2804638,0,40233,,,GREGORY J WALKER FACHE,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,2782220,53965,,,PETER L SLAVIN MD MBA,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,2595696,43745,,,ELIZABETH G NABEL MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,2020530,0,64462,,,E ANTONIO CHIOCCA MD PHD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1695031,0,67062,,,JAMES D KANG MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1517434,0,67442,,,GERARD M DOHERTY MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,1.00,X,X,0,1251707,88434,,,JOHN R FERNANDEZ,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1201370,0,60514,,,KEITH D LILLEMOE MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1201180,0,55712,,,MITCHEL B HARRIS MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,1185110,0,62076,,,DUANE BRADLEY WELLING MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,1085751,61225,,,SALLY MASON BOEMER,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,1077347,0,60449,,,TIMOTHY G FERRIS MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,1033145,0,81421,,,JOAN WHITTEN MILLER MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1040941,0,53849,,,DAPHNE ADELE HAAS-KOGAN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,1012536,0,61039,,,O'NEIL BRITTON MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,999028,0,64580,,,JEFFREY A GOLDEN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,999096,55086,,,DAVID E STORTO,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,1.00,X,X,998089,0,44933,,,ALLEN L SMITH MD MS,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,1.00,50.00,X,X,0,986309,53374,,,CHRISTOPHER M COBURN,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,971623,0,60598,,,THORALF M SUNDT MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,968604,61146,,,MICHAEL R JAFF DO,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,965557,0,60365,,,JAMES A BRINK MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,955293,0,59860,,,THEODORE S HONG MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,956393,53688,,,DAVID J ROBERTS MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,943743,0,61354,,,KATRINA ARMSTRONG MD MSCE,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,919537,0,61047,,,DAVID F BROWN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,919084,58519,,,LYNN MALLOY STOFER,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,901759,0,66301,,,GILES W BOLAND MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,879652,0,58006,,,JAMES P RATHMELL MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,857137,0,66054,,,GREGORY J PAULY,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,852104,0,64447,,,JOSEPH LOSCALZO MD PHD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,861863,0,54237,,,TRACY T BATCHELOR MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,836294,59825,,,SCOTT L RAUCH MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,852001,0,39267,,,WILLIAM T CURRY MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,813670,0,56242,,,STANLEY W ASHLEY MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,805356,0,62581,,,JEFFREY L ECKER MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,716986,0,147064,,,ROSS D ZAFONTE DO,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,791830,0,71070,,,JAMES L HEFFERNAN,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,796624,0,59973,,,SUNIL EAPPEN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,792600,0,60517,,,DAVID N LOUIS MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,775174,0,62104,,,MITCHELL S REIN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,769211,0,63484,,,MICHAEL J VANROOYEN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,749856,0,64230,,,DAVID SILBERSWEIG MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,759156,0,54241,,,TERRIE E INDER MBCHB,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,780185,0,28221,,,JONATHAN M FALLON DO,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,0,768465,29908,,,THOMAS D SEQUIST MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,769914,0,26194,,,SIMON G TALBOT MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,727061,0,59397,,,DAVID O MCCREADY MBA MHA,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,733860,0,40754,,,PIETER M PIL MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,0,718482,54046,,,LOUIS G JENIS MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,719081,0,47779,,,MARCELA G DEL CARMEN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,709409,0,50199,,,SARATHCHANDRA I REDDY MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,695552,0,63427,,,THOMAS S KUPPER MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,691964,0,65569,,,MARK A VARVARES MD FACS,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,693912,0,62061,,,RONALD E KLEINMAN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,709811,0,39771,,,PETER J DIRKSMEIER MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,682086,0,61597,,,PETER A GRAPE MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,677015,0,61655,,,ELIZABETH A MORT MD MPH,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,1.00,X,,692244,0,45446,,,ALAN ANTHONY JAMES,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,693089,0,43339,,,NAWAL M NOUR MD MPH,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,674797,0,55503,,,MADELYN M PEARSON DNP RN,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,653460,0,65290,,,ROBERT L BARBIERI MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,1.00,50.00,X,X,0,626140,88227,,,DAVID H SEGAL,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,644664,0,66497,,,DEBRA A BURKE RN DNP MBA NEA-BC,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,659781,0,41467,,,TERENCE P DOORLY MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,652499,45510,,,MAUREEN BANKS,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,637833,0,59932,,,ANDREW L WARSHAW MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,632766,0,64473,,,CRISTINA R FERRONE MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,632460,0,63537,,,JULIA SINCLAIR MBA,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,0,656590,34485,,,MAURY E MCGOUGH MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,635174,0,43755,,,MITCHELL H RUBENSTEIN MD,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,0,609538,60627,,,KEVIN S SCHLICKE,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,X,607146,0,62157,,,WILLIAM C JOHNSTON,,
900656139,2019,,SEE SCHEDULE O - O & T TITLES,50.00,0.00,X,,596327,0,72968,,,JOAN A SAPIR,,
